desk	O
212	O
859	O
1646	O
)	O
-DOCSTART-	O
Florida	LOCATION
boy	O
kills	O
himself	O
before	O
starting	O
new	O
school	O
.	O
FORT	LOCATION
LAUDERDALE	LOCATION
,	O
Fla.	LOCATION
1996-08-26	O
A	O
12-year-old	O
Florida	LOCATION
boy	O
hanged	O
himself	O
in	O
his	O
backyard	O
just	O
hours	O
before	O
he	O
was	O
due	O
to	O
start	O
at	O
a	O
new	O
school	O
on	O
Monday	O
,	O
police	O
said	O
.	O
Samuel	PERSON
Graham	PERSON
,	O
who	O
told	O
his	O
family	O
earlier	O
that	O
he	O
was	O
nervous	O
about	O
starting	O
at	O
a	O
new	O
school	O
because	O
he	O
feared	O
teasing	O
about	O
his	O
weight	O
problem	O
,	O
had	O
been	O
due	O
to	O
spend	O
his	O
first	O
day	O
at	O
Parkway	ORGANIZATION
Middle	ORGANIZATION
School	ORGANIZATION
Monday	O
,	O
police	O
said	O
.	O
The	O
boy	O
was	O
last	O
seen	O
alive	O
Sunday	O
night	O
when	O
he	O
joined	O
his	O
two	O
younger	O
brothers	O
and	O
father	O
in	O
a	O
bedtime	O
prayer	O
.	O
Two	O
younger	O
brothers	O
found	O
him	O
hanging	O
from	O
a	O
tree	O
early	O
Monday	O
morning	O
.	O
His	O
father	O
cut	O
him	O
down	O
and	O
tried	O
to	O
revive	O
him	O
but	O
paramedics	O
pronounced	O
him	O
dead	O
when	O
they	O
arrived	O
.	O
The	O
Broward	ORGANIZATION
County	ORGANIZATION
Sheriff	ORGANIZATION
's	ORGANIZATION
Office	ORGANIZATION
found	O
a	O
step	O
stool	O
and	O
a	O
flashlight	O
under	O
the	O
tree	O
where	O
the	O
boy	O
was	O
hanged	O
.	O
They	O
said	O
there	O
was	O
no	O
sign	O
of	O
foul	O
play	O
and	O
that	O
investigators	O
believed	O
the	O
death	O
was	O
a	O
suicide	O
.	O
-DOCSTART-	O
CBOT	O
rice	O
closes	O
higher	O
on	O
technical	O
bounce	O
.	O
CHICAGO	LOCATION
1996-08-26	O
CBOT	O
rice	O
futures	O
closed	O
higher	O
on	O
a	O
technical	O
bounce	O
tied	O
to	O
signs	O
the	O
market	O
was	O
oversold	O
,	O
traders	O
said	O
.	O
 	
It	O
rallied	O
on	O
ideas	O
the	O
market	O
was	O
oversold	O
,	O
 	
a	O
trader	O
said	O
.	O
Traders	O
said	O
the	O
U.S.	LOCATION
cash	O
market	O
remains	O
well	O
above	O
the	O
benchmark	O
Thai	MISC
price	O
which	O
limited	O
gains	O
.	O
Rice	O
futures	O
volume	O
was	O
estimated	O
at	O
450	O
contracts	O
,	O
up	O
from	O
202	O
Friday	O
.	O
Rice	O
options	O
volume	O
was	O
estimated	O
at	O
50	O
contracts	O
,	O
down	O
from	O
56	O
Friday	O
.	O
Rice	O
futures	O
closed	O
13	O
to	O
16	O
cents	O
per	O
cwt	O
higher	O
,	O
with	O
September	O
up	O
16	O
at	O
$	O
10.28	O
a	O
cwt	O
.	O
Sam	PERSON
Nelson	PERSON
312-408-8721	O
-DOCSTART-	O
Talbott	PERSON
to	O
meet	O
Russian	MISC
,	O
Canadian	MISC
counterparts	O
.	O
WASHINGTON	LOCATION
1996-08-26	O
Deputy	O
Secretary	O
of	O
State	O
Strobe	PERSON
Talbott	PERSON
flew	O
to	O
Ottawa	LOCATION
on	O
Monday	O
to	O
meet	O
his	O
Russian	MISC
counterpart	O
and	O
discuss	O
a	O
range	O
of	O
bilateral	O
and	O
European	MISC
security	O
issues	O
,	O
the	O
State	ORGANIZATION
Department	ORGANIZATION
said	O
.	O
Talbott	PERSON
,	O
the	O
second-ranking	O
State	ORGANIZATION
Department	ORGANIZATION
official	O
,	O
was	O
to	O
meet	O
Russian	MISC
Deputy	O
Foreign	O
Minister	O
Georgy	PERSON
Mamedov	PERSON
as	O
part	O
of	O
a	O
regular	O
pattern	O
of	O
consultations	O
,	O
the	O
department	O
said	O
.	O
 	
There	O
is	O
much	O
to	O
discuss	O
on	O
the	O
fall	O
calendar	O
,	O
 	
acting	O
chief	O
spokesman	O
Glyn	PERSON
Davies	PERSON
said	O
.	O
 	
There	O
's	O
a	O
fairly	O
intensive	O
diplomatic	O
calendar	O
coming	O
up	O
in	O
the	O
fall	O
.	O
 	
He	O
said	O
Talbott	PERSON
,	O
who	O
was	O
scheduled	O
to	O
return	O
on	O
Tuesday	O
,	O
would	O
also	O
to	O
meet	O
his	O
Canadian	MISC
counterpart	O
,	O
Gordon	PERSON
Smith	PERSON
,	O
in	O
Ottawa	LOCATION
for	O
talks	O
that	O
would	O
include	O
the	O
situation	O
in	O
Haiti	LOCATION
.	O
-DOCSTART-	O
U.S.	LOCATION
Midwest	LOCATION
hog	O
market	O
seen	O
steady	O
Tuesday	O
-	O
trade	O
.	O
CHICAGO	LOCATION
1996-08-26	O
Midwest	LOCATION
direct	O
cash	O
hog	O
prices	O
Tuesday	O
were	O
seen	O
steady	O
following	O
strong	O
demand	O
Monday	O
that	O
lifted	O
prices	O
as	O
much	O
as	O
$	O
1.50	O
per	O
cwt	O
in	O
some	O
areas	O
,	O
livestock	O
dealers	O
said	O
.	O
The	O
demand	O
was	O
sparked	O
by	O
Saturday	O
's	O
active	O
slaughter	O
,	O
which	O
left	O
some	O
packers	O
short	O
on	O
supplies	O
to	O
get	O
Monday	O
operations	O
started	O
,	O
they	O
said	O
.	O
Top	O
prices	O
in	O
Iowa	LOCATION
/	O
southern	O
Minnesota	LOCATION
Tuesday	O
were	O
expected	O
to	O
range	O
from	O
mostly	O
$	O
59.50	O
to	O
$	O
60.00	O
,	O
steady	O
following	O
a	O
$	O
0.50	O
-	O
$	O
1.50	O
jump	O
Monday	O
.	O
Illinois	LOCATION
tops	O
were	O
seen	O
matching	O
Monday	O
's	O
at	O
$	O
59.00	O
with	O
tops	O
in	O
Indiana	LOCATION
at	O
$	O
57.50	O
.	O
However	O
,	O
USDA	ORGANIZATION
reported	O
tops	O
of	O
$	O
58.00	O
in	O
Illinois	LOCATION
and	O
in	O
Iowa	LOCATION
/	O
southern	O
Minnesota	LOCATION
,	O
$	O
60.00	O
on	O
some	O
hogs	O
Monday	O
.	O
Attempts	O
to	O
move	O
prices	O
higher	O
again	O
Tuesday	O
could	O
be	O
offset	O
by	O
expected	O
increased	O
hog	O
marketings	O
this	O
week	O
,	O
sources	O
said	O
.	O
Producers	O
were	O
expected	O
to	O
ship	O
as	O
many	O
hogs	O
as	O
they	O
can	O
ahead	O
of	O
the	O
Labor	MISC
Day	MISC
holiday	O
weekend	O
,	O
they	O
said	O
.	O
Demand	O
for	O
hogs	O
is	O
expected	O
to	O
be	O
light	O
by	O
the	O
end	O
of	O
the	O
week	O
,	O
as	O
the	O
industry	O
prepares	O
for	O
Labor	MISC
Day	MISC
,	O
Monday	O
,	O
September	O
1	O
when	O
most	O
U.S.	LOCATION
packers	O
will	O
be	O
closed	O
.	O
--	O
Bob	PERSON
Janis	PERSON
312-983-7347--	O
-DOCSTART-	O
Gore	PERSON
presents	O
new	O
image	O
of	O
lead	O
attack	O
dog	O
.	O
Michael	PERSON
Posner	PERSON
CHICAGO	LOCATION
1996-08-26	O
No	O
more	O
mild-mannered	O
and	O
meek	O
Al	PERSON
Gore	PERSON
,	O
the	O
vice	O
president	O
and	O
likely	O
heir	O
apparent	O
to	O
President	O
Bill	PERSON
Clinton	PERSON
,	O
emerged	O
on	O
Monday	O
as	O
the	O
new	O
Democratic	MISC
attack	O
dog	O
leading	O
a	O
front-line	O
assault	O
on	O
Bob	PERSON
Dole	PERSON
and	O
House	ORGANIZATION
Speaker	O
Newt	PERSON
Gingrich	PERSON
.	O
While	O
Clinton	PERSON
takes	O
a	O
train	O
trip	O
to	O
the	O
Democratic	MISC
Convention	MISC
that	O
will	O
renominate	O
him	O
on	O
Wednesday	O
for	O
a	O
second	O
term	O
,	O
Gore	PERSON
is	O
the	O
bright	O
star	O
in	O
the	O
convention	O
city	O
now	O
.	O
Crowds	O
anxiously	O
wait	O
for	O
his	O
appearances	O
,	O
thrusting	O
out	O
hands	O
for	O
him	O
to	O
grip	O
as	O
they	O
scream	O
 	
12	O
more	O
years	O
 	
--	O
a	O
wishful	O
hope	O
to	O
eight	O
years	O
of	O
Gore	PERSON
after	O
a	O
Clinton	PERSON
re-election	O
.	O
Over	O
a	O
15-hour	O
span	O
from	O
Sunday	O
evening	O
to	O
Monday	O
morning	O
,	O
so	O
many	O
people	O
jammed	O
Gore	PERSON
events	O
that	O
the	O
fire	O
marshal	O
stopped	O
members	O
of	O
Congress	ORGANIZATION
,	O
reporters	O
and	O
others	O
from	O
entering	O
a	O
pro-Israel	MISC
rally	O
and	O
a	O
meeting	O
of	O
the	O
New	LOCATION
York	LOCATION
delegation	O
.	O
In	O
his	O
appearances	O
,	O
the	O
often	O
stiff	O
and	O
wooden	O
Gore	PERSON
seemed	O
transformed	O
into	O
a	O
new	O
energetic	O
,	O
gesturing	O
 	
pol	O
 	
as	O
he	O
ripped	O
into	O
Republican	MISC
presidential	O
nominee	O
Dole	PERSON
and	O
Gingrich	PERSON
,	O
who	O
has	O
emerged	O
as	O
the	O
favorite	O
right-wing	O
foil	O
of	O
Democrats	MISC
.	O
Gore	PERSON
told	O
a	O
roaring	O
labor	O
rally	O
of	O
about	O
1,000	O
union	O
workers	O
that	O
Dole	PERSON
and	O
Gingrich	PERSON
were	O
the	O
virtual	O
personifaction	O
of	O
evil	O
,	O
without	O
even	O
mentioning	O
that	O
former	O
Housing	O
Secretary	O
Jack	PERSON
Kemp	PERSON
is	O
Dole	PERSON
's	O
running	O
mate	O
.	O
 	
With	O
equal	O
measures	O
of	O
ignorance	O
and	O
audacity	O
this	O
two-headed	O
monster	O
of	O
Dole	PERSON
and	O
Gingrich	PERSON
has	O
been	O
launching	O
an	O
all	O
out	O
assault	O
on	O
decades	O
of	O
progress	O
of	O
behalf	O
of	O
working	O
men	O
and	O
women	O
,	O
 	
Gore	PERSON
said	O
to	O
whoops	O
of	O
 	
12	O
more	O
years	O
.	O
 	
 	
They	O
want	O
to	O
drive	O
you	O
out	O
of	O
politics	O
and	O
they	O
ca	O
n't	O
,	O
 	
he	O
added	O
.	O
 	
They	O
want	O
to	O
silence	O
your	O
voices	O
in	O
elections	O
.	O
 	
At	O
a	O
downtown	O
hotel	O
Monday	O
,	O
the	O
48-year-old	O
Gore	PERSON
gave	O
Wisconsin	LOCATION
delegates	O
a	O
taste	O
again	O
of	O
the	O
new	O
Gore	PERSON
.	O
 	
I	O
want	O
you	O
to	O
ask	O
this	O
question	O
.	O
What	O
would	O
Wisconsin	LOCATION
face	O
if	O
the	O
same	O
extremist	O
coalition	O
,	O
the	O
Gingrich	ORGANIZATION
/	ORGANIZATION
Dole	ORGANIZATION
Congress	ORGANIZATION
,	O
also	O
controlled	O
the	O
executive	O
branch	O
?	O
 	
Gore	PERSON
said	O
.	O
Noting	O
the	O
next	O
presidential	O
term	O
will	O
probably	O
see	O
two	O
or	O
three	O
Supreme	ORGANIZATION
Court	ORGANIZATION
justice	O
nominations	O
,	O
he	O
warned	O
,	O
 	
Their	O
extremist	O
agenda	O
would	O
come	O
out	O
of	O
the	O
Gingrich	ORGANIZATION
Congress	ORGANIZATION
,	O
into	O
and	O
through	O
the	O
Dole	ORGANIZATION
White	ORGANIZATION
House	ORGANIZATION
,	O
down	O
through	O
the	O
Supreme	ORGANIZATION
Court	ORGANIZATION
.	O
 	
He	O
painted	O
a	O
scene	O
of	O
horrors	O
he	O
saw	O
if	O
Republicans	MISC
controlled	O
the	O
White	LOCATION
House	LOCATION
and	O
the	O
Congress	ORGANIZATION
they	O
hold	O
now	O
.	O
 	
Our	O
personal	O
and	O
religious	O
liberties	O
would	O
be	O
at	O
risk	O
.	O
Medicare	MISC
would	O
be	O
at	O
risk	O
of	O
withering	O
on	O
the	O
vine	O
.	O
Medicaid	MISC
would	O
be	O
at	O
risk	O
of	O
being	O
taken	O
away	O
from	O
poor	O
children	O
.	O
Education	O
would	O
be	O
at	O
risk	O
.	O
The	O
environment	O
would	O
be	O
at	O
risk	O
from	O
the	O
polluters	O
that	O
control	O
that	O
coalition	O
,	O
 	
he	O
said	O
.	O
His	O
new	O
style	O
mixed	O
an	O
assault	O
on	O
Republicans	MISC
with	O
what	O
he	O
sees	O
as	O
 	
productive	O
opportunity	O
,	O
a	O
vision	O
for	O
the	O
future	O
that	O
lifts	O
up	O
working	O
families	O
,	O
that	O
builds	O
Wisconsin	LOCATION
stronger	O
,	O
that	O
builds	O
America	LOCATION
stronger	O
.	O
With	O
your	O
help	O
we	O
can	O
re-elect	O
Bill	PERSON
Clinton	PERSON
.	O
 	
Dole	PERSON
's	O
tax	O
cut	O
plans	O
were	O
called	O
 	
deja-voodoo	O
economics	O
....	O
It	O
's	O
a	O
warmed-over	O
plan	O
that	O
failed	O
and	O
drove	O
our	O
economy	O
into	O
a	O
ditch	O
.	O
We	O
got	O
burned	O
once	O
and	O
we	O
wo	O
n't	O
let	O
that	O
happen	O
to	O
our	O
nation	O
again	O
.	O
 	
Gore	PERSON
ridiculed	O
Dole	PERSON
's	O
defense	O
of	O
the	O
tobacco	O
industry	O
,	O
praised	O
Clinton	PERSON
for	O
 	
courage	O
 	
in	O
advancing	O
regulations	O
of	O
it	O
.	O
To	O
the	O
delegates	O
of	O
Wisconsin	LOCATION
,	O
a	O
leading	O
dairy	O
state	O
,	O
Gore	PERSON
had	O
the	O
right	O
audience	O
in	O
poking	O
fun	O
at	O
Dole	PERSON
's	O
comparison	O
to	O
addiction	O
to	O
tobacco	O
to	O
those	O
who	O
ca	O
n't	O
tolerate	O
milk	O
.	O
 	
Some	O
people	O
say	O
milk	O
is	O
bad	O
for	O
you	O
,	O
 	
Gore	PERSON
said	O
as	O
Wisconsin	LOCATION
delegates	O
held	O
aloft	O
a	O
plastic	O
inflated	O
cow	O
.	O
He	O
praised	O
Clinton	PERSON
for	O
vetoing	O
the	O
Republican	MISC
Congress	ORGANIZATION
'	O
attempt	O
to	O
repeal	O
parts	O
of	O
the	O
Clean	MISC
Air	MISC
Act	MISC
,	O
and	O
criticized	O
Republicans	MISC
for	O
 	
slashing	O
money	O
to	O
combat	O
drugs	O
in	O
schools	O
.	O
 	
 	
The	O
choice	O
has	O
never	O
been	O
starker	O
,	O
the	O
stakes	O
today	O
have	O
never	O
been	O
higher	O
,	O
 	
Gore	PERSON
said	O
.	O
 	
We	O
're	O
not	O
going	O
to	O
let	O
them	O
get	O
away	O
with	O
that	O
.	O
 	
-DOCSTART-	O
Actor	O
Reeve	PERSON
highlights	O
Democrats	MISC
'	O
first	O
night	O
.	O
CHICAGO	LOCATION
1996-08-26	O
The	O
highlights	O
of	O
the	O
first	O
day	O
of	O
the	O
Democratic	MISC
convention	O
on	O
Monday	O
were	O
expected	O
to	O
feature	O
a	O
mix	O
of	O
party	O
leaders	O
and	O
people	O
who	O
have	O
overcome	O
adversity	O
.	O
Among	O
the	O
latter	O
were	O
gun	O
control	O
advocate	O
Sarah	PERSON
Brady	PERSON
and	O
actor	O
Christopher	PERSON
Reeve	PERSON
and	O
the	O
politicians	O
included	O
Rep	MISC
.	MISC
Richard	PERSON
Gephardt	PERSON
and	O
Sen	O
.	O
Thomas	PERSON
Daschle	PERSON
.	O
Here	O
are	O
thumbnail	O
profiles	O
of	O
the	O
convention	O
's	O
key	O
Monday	O
speakers	O
.	O
Sarah	PERSON
Brady	PERSON
--	O
The	O
nation	O
's	O
toughest	O
gun	O
control	O
law	O
is	O
named	O
after	O
Ronald	PERSON
Reagan	PERSON
's	O
press	O
secretary	O
James	PERSON
Brady	PERSON
but	O
it	O
was	O
his	O
wife	O
who	O
was	O
the	O
major	O
force	O
behind	O
its	O
passage	O
.	O
As	O
head	O
of	O
Handgun	ORGANIZATION
Control	ORGANIZATION
Inc.	ORGANIZATION
,	O
Sarah	PERSON
Brady	PERSON
,	O
54	O
,	O
campaigned	O
nonstop	O
for	O
tough	O
gun	O
control	O
in	O
the	O
years	O
following	O
the	O
shooting	O
of	O
her	O
husband	O
and	O
then	O
President	O
Reagan	PERSON
in	O
1981	O
.	O
Her	O
reward	O
was	O
the	O
passage	O
in	O
1993	O
of	O
the	O
 	
Brady	MISC
Bill	MISC
 	
which	O
requires	O
a	O
mandatory	O
five-day	O
waiting	O
period	O
for	O
purchase	O
of	O
handguns	O
and	O
also	O
mandates	O
background	O
checks	O
for	O
would-be	O
gun	O
purchasers	O
.	O
Reagan	PERSON
recovered	O
fully	O
from	O
his	O
wounds	O
but	O
Brady	PERSON
,	O
who	O
was	O
close	O
to	O
death	O
after	O
being	O
shot	O
by	O
John	PERSON
Hinckley	PERSON
Jr	PERSON
.	O
,	O
suffered	O
serious	O
brain	O
damage	O
.	O
Sarah	PERSON
was	O
Brady	PERSON
's	O
second	O
wife	O
and	O
they	O
have	O
a	O
son	O
,	O
James	PERSON
Scott	PERSON
Brady	PERSON
Jr	PERSON
.	O
Before	O
the	O
assassination	O
attempt	O
,	O
she	O
had	O
worked	O
for	O
Republican	MISC
congressmen	O
and	O
for	O
the	O
Republican	ORGANIZATION
Party	ORGANIZATION
.	O
Christopher	PERSON
Reeve	PERSON
--	O
Reeve	PERSON
was	O
best	O
known	O
for	O
playing	O
the	O
comic	O
book	O
hero	O
Superman	PERSON
in	O
four	O
movies	O
but	O
his	O
greatest	O
heroics	O
came	O
in	O
real	O
life	O
.	O
Reeve	PERSON
,	O
an	O
accomplished	O
rider	O
who	O
owned	O
several	O
horses	O
,	O
suffered	O
multiple	O
injuries	O
including	O
two	O
shattered	O
neck	O
vertebrae	O
when	O
he	O
was	O
thrown	O
from	O
his	O
horse	O
at	O
an	O
equestrian	O
event	O
in	O
Culpepper	LOCATION
,	O
Virginia	LOCATION
,	O
on	O
May	O
27	O
,	O
1995	O
.	O
Almost	O
entirely	O
paralyzed	O
,	O
Reeve	PERSON
underwent	O
extensive	O
surgery	O
to	O
fuse	O
the	O
vertebrae	O
to	O
the	O
base	O
of	O
the	O
skull	O
and	O
prevent	O
any	O
further	O
damage	O
to	O
his	O
spine	O
.	O
That	O
allowed	O
him	O
to	O
be	O
moved	O
to	O
a	O
semi-upright	O
position	O
.	O
Over	O
time	O
he	O
regained	O
the	O
power	O
of	O
speech	O
,	O
so	O
much	O
so	O
that	O
he	O
was	O
asked	O
to	O
address	O
the	O
opening	O
night	O
of	O
the	O
Democratic	MISC
National	MISC
Convention	MISC
.	O
Reeve	PERSON
,	O
43	O
,	O
was	O
classically	O
trained	O
as	O
an	O
actor	O
but	O
became	O
the	O
prototypical	O
handsome	O
leading	O
man	O
.	O
He	O
performed	O
in	O
summer	O
stock	O
and	O
soap	O
operas	O
before	O
being	O
plucked	O
as	O
an	O
almost	O
unknown	O
to	O
play	O
the	O
lead	O
in	O
 	
Superman	PERSON
 	
and	O
three	O
sequels	O
.	O
Richard	PERSON
Gephardt	PERSON
--	O
Gephardt	PERSON
,	O
House	ORGANIZATION
Democratic	MISC
leader	O
,	O
is	O
a	O
politician	O
with	O
a	O
 	
Mr	PERSON
Clean	PERSON
 	
reputation	O
who	O
sought	O
the	O
presidency	O
eight	O
years	O
ago	O
and	O
is	O
widely	O
believed	O
to	O
still	O
have	O
ambitions	O
for	O
the	O
job	O
.	O
Gephardt	PERSON
,	O
55	O
,	O
the	O
son	O
of	O
a	O
milkman	O
from	O
a	O
working	O
class	O
district	O
of	O
St.	LOCATION
Louis	LOCATION
,	O
is	O
a	O
consummate	O
congressional	O
insider	O
,	O
sufficiently	O
skilled	O
in	O
compromise	O
and	O
the	O
ways	O
of	O
the	O
legislature	O
to	O
manage	O
the	O
often-unruly	O
House	ORGANIZATION
Democrats	MISC
.	O
A	O
former	O
lawyer	O
,	O
he	O
was	O
in	O
the	O
front	O
line	O
of	O
President	O
Bill	PERSON
Clinton	PERSON
's	O
battle	O
with	O
the	O
Republican-led	MISC
Congress	ORGANIZATION
over	O
the	O
budget	O
but	O
has	O
opposed	O
the	O
president	O
's	O
decision	O
to	O
sign	O
the	O
Republican-written	MISC
welfare	O
reform	O
bill	O
.	O
He	O
advocated	O
tough	O
action	O
against	O
foreign	O
countries	O
to	O
cut	O
U.S.	LOCATION
trade	O
deficits	O
but	O
sometimes	O
been	O
out	O
of	O
step	O
with	O
the	O
party	O
's	O
liberal	O
wing	O
.	O
He	O
was	O
an	O
opponent	O
of	O
abortion	O
until	O
1986	O
and	O
voted	O
for	O
President	O
Ronald	PERSON
Reagan	PERSON
's	O
big	O
tax	O
cut	O
bill	O
.	O
Gephardt	PERSON
,	O
a	O
red-haired	O
square-jawed	O
man	O
,	O
is	O
a	O
less	O
than	O
fiery	O
orator	O
.	O
His	O
1988	O
bid	O
for	O
the	O
Democratic	MISC
nomination	O
only	O
took	O
off	O
after	O
he	O
recreated	O
himself	O
as	O
a	O
firebreathing	O
reformer	O
of	O
the	O
establishment	O
,	O
standing	O
up	O
for	O
blue	O
collar	O
workers	O
and	O
farmers	O
.	O
Tom	PERSON
Daschle	PERSON
--	O
Daschle	PERSON
,	O
48	O
,	O
was	O
largely	O
unknown	O
outside	O
Washington	LOCATION
and	O
his	O
state	O
of	O
South	LOCATION
Dakota	LOCATION
when	O
he	O
surprisingly	O
beat	O
more	O
prominent	O
rivals	O
to	O
become	O
Senate	ORGANIZATION
Democratic	MISC
leader	O
after	O
the	O
party	O
lost	O
its	O
majority	O
to	O
the	O
Republicans	MISC
in	O
1994	O
.	O
A	O
mild-mannered	O
and	O
youthful	O
man	O
who	O
rose	O
rapidly	O
after	O
entering	O
the	O
Senate	ORGANIZATION
in	O
1987	O
,	O
he	O
presented	O
himself	O
as	O
a	O
Midwest	LOCATION
moderate	O
,	O
as	O
a	O
Democratic	MISC
winner	O
in	O
a	O
Republican	MISC
state	O
able	O
to	O
unite	O
Senate	ORGANIZATION
factions	O
.	O
Concern	O
that	O
he	O
might	O
be	O
steamrollered	O
by	O
the	O
vastly	O
more	O
experienced	O
Republican	MISC
leader	O
Bob	PERSON
Dole	PERSON
was	O
dispelled	O
when	O
he	O
showed	O
a	O
tough	O
edge	O
,	O
outmaneuvering	O
Dole	PERSON
in	O
a	O
wrangle	O
over	O
scrapping	O
a	O
gas	O
tax	O
and	O
raising	O
the	O
federal	O
minimum	O
wage	O
.	O
In	O
his	O
early	O
Senate	ORGANIZATION
years	O
he	O
was	O
seen	O
as	O
a	O
 	
prairie	O
populist	O
 	
,	O
working	O
on	O
legislation	O
protecting	O
farmers	O
'	O
prices	O
and	O
also	O
on	O
compensating	O
veterans	O
sickened	O
by	O
Agent	MISC
Orange	MISC
defoliant	O
spraying	O
in	O
the	O
Vietnam	MISC
War	MISC
.	O
Daschle	PERSON
was	O
a	O
key	O
player	O
in	O
President	O
Bill	PERSON
Clinton	PERSON
's	O
failed	O
attempt	O
at	O
sweeping	O
healthcare	O
changes	O
but	O
when	O
he	O
became	O
minority	O
leader	O
he	O
declared	O
he	O
would	O
be	O
no	O
water-carrier	O
for	O
the	O
White	LOCATION
House	LOCATION
.	O
He	O
has	O
made	O
clear	O
he	O
opposed	O
Clinton	PERSON
's	O
signing	O
of	O
the	O
Republican-initiated	MISC
welfare	O
reform	O
bill	O
.	O
He	O
has	O
spent	O
his	O
adult	O
life	O
in	O
politics	O
,	O
coming	O
to	O
Congress	ORGANIZATION
as	O
an	O
aide	O
in	O
1972	O
after	O
three	O
years	O
in	O
the	O
Air	ORGANIZATION
Force	ORGANIZATION
and	O
then	O
being	O
elected	O
to	O
the	O
House	ORGANIZATION
of	ORGANIZATION
Representatives	ORGANIZATION
himself	O
in	O
1978	O
.	O
-DOCSTART-	O
U.S.	LOCATION
boy	O
,	O
13	O
,	O
accused	O
of	O
murdering	O
adoptive	O
mother	O
.	O
DALLAS	LOCATION
1996-08-26	O
A	O
13-year-old	O
Dallas	LOCATION
boy	O
has	O
been	O
charged	O
with	O
murdering	O
his	O
adoptive	O
mother	O
over	O
the	O
weekend	O
,	O
police	O
said	O
on	O
Monday	O
.	O
Margaret	PERSON
McCullough	PERSON
,	O
55	O
,	O
was	O
found	O
dead	O
in	O
her	O
home	O
on	O
Saturday	O
with	O
gunshot	O
wounds	O
to	O
the	O
head	O
.	O
Police	O
,	O
who	O
at	O
first	O
thought	O
her	O
son	O
had	O
been	O
kidnapped	O
,	O
found	O
him	O
on	O
Sunday	O
with	O
a	O
friend	O
in	O
his	O
mother	O
's	O
car	O
in	O
Oklahoma	LOCATION
and	O
arrested	O
him	O
.	O
A	O
shotgun	O
and	O
a	O
.357	O
handgun	O
were	O
found	O
in	O
the	O
car	O
.	O
A	O
police	O
spokesman	O
said	O
the	O
boy	O
was	O
being	O
questioned	O
.	O
 	
They	O
are	O
talking	O
to	O
him	O
now	O
about	O
the	O
motive	O
and	O
everything	O
else	O
.	O
 	
McCullough	PERSON
had	O
adopted	O
the	O
boy	O
,	O
who	O
was	O
the	O
grandson	O
of	O
her	O
late	O
husband	O
,	O
shortly	O
after	O
his	O
birth	O
but	O
neighbours	O
said	O
they	O
often	O
had	O
loud	O
arguments	O
.	O
-DOCSTART-	O
Pakistani	MISC
bourse	O
to	O
use	O
new	O
recomposed	O
index	O
.	O
KARACHI	LOCATION
,	O
Pakistan	LOCATION
1996-08-26	O
The	O
Karachi	ORGANIZATION
Stock	ORGANIZATION
Exchange	ORGANIZATION
(	O
KSE	ORGANIZATION
)	O
said	O
on	O
Monday	O
it	O
would	O
introduce	O
a	O
new	O
recomposed	O
KSE-100	MISC
index	O
on	O
September	O
10	O
.	O
A	O
KSE	ORGANIZATION
statement	O
said	O
the	O
recomposed	O
index	O
would	O
be	O
more	O
representative	O
,	O
capturing	O
market	O
capitalisation	O
of	O
82.3	O
percent	O
,	O
up	O
from	O
79.9	O
percent	O
previously	O
.	O
--	O
Karachi	LOCATION
newsroom	O
9221-5685192	O
-DOCSTART-	O
NWE	O
oil	O
products	O
mixed	O
,	O
holiday	O
dulls	O
trade	O
.	O
LONDON	LOCATION
1996-08-26	O
NWE	O
oil	O
products	O
were	O
mixed	O
on	O
Monday	O
but	O
markets	O
were	O
becalmed	O
because	O
of	O
a	O
public	O
holiday	O
in	O
the	O
United	LOCATION
Kingdom	LOCATION
,	O
traders	O
said	O
.	O
An	O
explosion	O
at	O
Repsol	ORGANIZATION
's	O
Puertollano	LOCATION
refinery	O
,	O
which	O
killed	O
four	O
workers	O
,	O
had	O
not	O
affected	O
output	O
of	O
oil	O
products	O
,	O
an	O
official	O
said	O
.	O
 	
The	O
plant	O
is	O
functioning	O
as	O
usual	O
,	O
 	
Jose	PERSON
Manuel	PERSON
Prieto	PERSON
,	O
director	O
of	O
personnel	O
,	O
told	O
Spanish	MISC
state	O
television	O
.	O
Gasoline	O
prices	O
were	O
notionally	O
unchanged	O
from	O
Friday	O
despite	O
sagging	O
NYMEX	O
numbers	O
,	O
with	O
the	O
arbitrage	O
window	O
to	O
the	O
U.S.	LOCATION
considered	O
closed	O
for	O
the	O
moment	O
.	O
Eurograde	O
barges	O
were	O
offered	O
at	O
$	O
207	O
fob	O
ARA	O
for	O
Amsterdam-Rotterdam	LOCATION
barrels	O
,	O
and	O
at	O
$	O
206	O
for	O
full	O
ARA	O
material	O
.	O
 	
There	O
is	O
no	O
market	O
at	O
the	O
moment	O
,	O
 	
one	O
Rotterdam	LOCATION
trader	O
said	O
.	O
 	
Maybe	O
sentiment	O
is	O
a	O
little	O
bit	O
weaker	O
but	O
prices	O
have	O
not	O
changed	O
.	O
 	
Outright	O
gas	O
oil	O
prices	O
were	O
notionally	O
softer	O
as	O
the	O
NYMEX	O
heating	O
oil	O
contract	O
headed	O
lower	O
,	O
and	O
following	O
news	O
that	O
the	O
Indian	ORGANIZATION
Oil	ORGANIZATION
Corp	ORGANIZATION
(	O
